chromosome,context,pos,mC,uC,coverage,N,Sx,Sx2,log_x_sum,log_1_minus_x_sum,alpha,beta,sum_mC,sum_uC,sum_cov,sum_cov2,sum_mC2,sum_uC2,Sx3,Sx4,count_zero,count_one,mean,variance,closest_distribution,ks_normal,ks_beta,ks_betabinomial,p_normal,p_beta,p_betabinomial,could_use_instead
1,CG,1000028,5,385,390,35,0.40882351994514465,0.04471020773053169,6.8167437292612165e-22,0.0,0.10312399460177529,8.725477186529954,474875648,474875904,474876160,2.34620123e-315,2.346202496e-315,2.34620376e-315,6.817648458056196e-22,0.0,474877440,0,0.011680671998432705,0.0011745551261414045,beta,0.5443154134888692,0.47991959192530176,0.8655989896686459,1.9676976667255173e-09,1.991017474036078e-07,3.3343960060897733e-23,False
1,CG,1000029,49,825,874,69,4.044024467468262,0.7164801359176636,2.5994002435317497e-39,0.0,0.40001050008452294,6.425053177908344,1854995,1854996,1854997,9.16491e-318,9.164913e-318,9.16492e-318,2.599410052621e-39,0.0,1855002,0,0.058609050253163215,0.007050936804099921,beta,0.46116959521947587,0.09741402031546137,0.7123581855314733,3.586844343205479e-13,0.5292787096775879,7.726126236157869e-31,True
1,CG,1000036,1,368,369,33,0.1111111119389534,0.012345679104328156,1.0153808672497624e-41,2.710505431213761e-20,1.0,1.0,2305843009213701198,2377900603251629134,2449958197289557070,4.198672567236186e-140,2.751642053663907e-135,1.803316136289178e-130,1.0153808672497624e-41,4.440892098500626e-16,7246,654311424,0.003367003392089497,0.0003741114879228395,normal,0.3674292199987045,0.9495335573931548,0.9495335573931548,0.000269988251675099,2.8686373950006266e-26,2.8686373950006266e-26,False
1,CG,1000037,60,831,891,71,5.159911155700684,0.9553383588790894,3.923635700109488e-44,717225984.0,0.5180881210718855,6.610766521214838,5632877233933647900,5633158708910358556,5633440183887069212,4.1787917334083626e+68,4.313591466744129e+68,4.583190933415636e+68,3.923635700109488e-44,746586112.0,28,1311965184,0.07267480500986878,0.00829061173957565,beta,0.4208968159590305,0.14227613785228543,0.7132804349310288,2.3766615391195118e-11,0.1128757508198465,8.420550102031135e-32,True
1,CG,1000040,7,371,378,34,0.5209457278251648,0.07011905312538147,0.0,6.823076830826076e-22,0.1074457187365938,6.90509751162123,2039629253896568832,2039630353408196608,2039631452919824384,2.444541275148284e-172,2.444857148164843e-172,2.4451730211814016e-172,0.0,6.8239815596210555e-22,0,474889984,0.015321933171328376,0.0018829441665986447,beta,0.6038944469401755,0.45267179808784164,0.86223957094832,3.396566255400567e-11,1.7765233446564199e-06,2.2143035777475814e-22,False
1,CG,1000041,45,865,910,72,3.8465728759765625,0.8523374199867249,0.0,2.5994689071565016e-39,0.24312849725095095,4.307741164258909,7967353312641024,7967357607608320,7967361902575616,3.9364019260427555e-308,3.9364040480385465e-308,3.9364061700343374e-308,0.0,2.599478716245752e-39,0,1855051,0.05342462327745226,0.009110362157442407,beta,0.5488814186853856,0.20907802642083412,0.7228814290306429,2.8842562028107143e-19,0.0036918991861435136,4.179395197104243e-33,False
1,CG,1000044,6,382,388,35,0.4583333432674408,0.05784722417593002,2147483648.0,1.0153808672497624e-41,0.09789175611783846,7.377478549038264,31122675204096,31122691981312,31122708758528,1.5376669492157e-310,1.53766777812033e-310,1.53766860702493e-310,35184372088832.0,1.0153808672497624e-41,1459617792,7246,0.013095238379069738,0.0015248599937872614,beta,0.5784452557575468,0.4791103253755554,0.8655989896686459,1.3459150777363467e-10,2.102177179498804e-07,3.3343960060897733e-23,False
1,CG,1000045,50,875,925,72,4.005495071411133,0.5820671319961548,918552576.0,3.923635700109488e-44,0.5220247151811753,8.861529333183483,121573736448,121573801984,121573867520,6.0065503753e-313,6.0065536132e-313,6.0065568511e-313,947912704.0,3.923635700109488e-44,1315110912,28,0.05563187599182129,0.00505963277320506,beta,0.4274306646064102,0.1260619163146025,0.746149501512398,7.506761726281035e-12,0.20264730494316807,3.0440781584896313e-35,True
1,CG,1000047,3,384,387,35,0.22007575631141663,0.016615157946944237,6.829280685420223e-22,0.0,1.0,1.0,474900480,474900736,474900992,2.34632392e-315,2.346325183e-315,2.34632645e-315,6.830185414215203e-22,0.0,474902272,0,0.006287878751754761,0.00044798083161933297,normal,0.3876725777919616,0.9022476806412513,0.9022476806412513,5.3966085798399816e-05,3.575886437067646e-25,3.575886437067646e-25,False
1,CG,1000048,31,910,941,72,2.409376859664917,0.2999117374420166,2.5995361694827892e-39,0.0,0.31697456120795,9.155254042393059,1855092,1855093,1855094,9.165387e-318,9.16539e-318,9.165397e-318,2.5995459785720395e-39,0.0,1855099,0,0.03346356749534607,0.0030885266517872495,beta,0.4761839186180735,0.19212411338415258,0.8197130062998053,1.3193993247353806e-14,0.00983179133370117,1.9038642906933708e-42,False
1,CG,1000051,6,414,420,39,0.5057932734489441,0.14263607561588287,1.0153808672497624e-41,-0.0,0.033391472037513095,2.5413114309548583,9295429630892710990,9367487224930638926,9439544818968566862,-2.05226840065249e-289,-1.344974619051616e-284,-8.81442566341667e-280,1.0153808672497624e-41,-9.62964972193618e-35,7246,2281701376,0.01296905829356267,0.00358095824126399,beta,0.7006988481627283,0.5992268504346852,0.9029402208291928,4.6680501035075996e-17,1.3723004202106525e-12,4.816504598189994e-28,False
1,CG,1000052,37,943,980,75,3.1916794776916504,0.48834535479545593,3.923635700109488e-44,1174405120.0,0.3214230868049816,7.231569523784027,5660180306674581532,5660461781651292188,5660743256628002844,2.7606985387162427e+70,2.933242197386007e+70,3.105785856055771e+70,3.923635700109488e-44,1233125376.0,28,1318322176,0.042555726369222,0.0047637988687101165,beta,0.4872120728865692,0.16959920481944796,0.7734448494259755,6.876900718587356e-16,0.026744170573714702,2.141326596315014e-39,False
1,CG,1000053,5,397,402,37,0.4763888716697693,0.07335840910673141,0.0,6.835613786985082e-22,0.07475713045415476,5.731452861623735,2039735906524463104,2039737006036090880,2039738105547718656,2.4751809577544843e-172,2.475496830771043e-172,2.4758127037876018e-172,0.0,6.836518515780062e-22,0,474914816,0.012875374909993765,0.0018673534383620617,beta,0.6023109991296766,0.5179134387584734,0.8717730565060019,4.386608427419911e-12,4.792597758978988e-09,7.528103220439819e-25,False
1,CG,1000054,47,943,990,75,3.988171339035034,0.6598911881446838,0.0,2.599604833107541e-39,0.3892344224622743,6.930556830973171,7967769924468736,7967774219436032,7967778514403328,3.936607759634479e-308,3.93660988163027e-308,3.936612003626061e-308,0.0,2.5996146421967914e-39,0,1855148,0.053175617853800455,0.0060515907173605025,beta,0.4322255513435366,0.11454287924251827,0.7752612012405958,1.3516542482261922e-12,0.2787066450067242,1.4042119910415206e-39,True
1,CG,1000055,7,392,399,36,0.7116013169288635,0.1247950866818428,-4.656612873077393e-10,1.0153808672497624e-41,0.10129431132251035,5.023197620969558,31124302594048,31124319371264,31124336148480,1.5377473529625e-310,1.5377481818671e-310,1.5377490107717e-310,-7.62939453125e-06,1.0153808672497624e-41,3087007744,7246,0.019766703248023987,0.003163687846263054,beta,0.6468633519032491,0.44896336939581527,0.8410099109795933,1.6481200503594938e-13,9.9576303164385e-07,1.5289587682223755e-22,False
1,CG,1000056,51,949,1000,76,4.43999719619751,0.7334617376327515,1577058304.0,3.923635700109488e-44,0.44998581840289564,7.25247900024803,121580093440,121580158976,121580224512,6.0068644524e-313,6.0068676903e-313,6.00687092823e-313,1635778560.0,3.923635700109488e-44,1321467904,28,0.05842101573944092,0.006320967887341642,beta,0.446325627999413,0.11186449938673876,0.7368206821076116,1.4153195354445506e-13,0.297523948580941,2.899949885420424e-36,True
1,CG,1000058,9,412,421,40,0.8202014565467834,0.08787006139755249,6.84181764157923e-22,0.0,0.2055492858127506,9.81878237914943,474925312,474925568,474925824,2.346446604e-315,2.34644787e-315,2.346449134e-315,6.84272237037421e-22,0.0,474927104,0,0.020505036413669585,0.0018218410426798937,beta,0.5442739723413665,0.31830877496480403,0.8611530256020252,1.0204722935690464e-10,0.000603665140426539,3.433557576997929e-26,False
1,CG,1000059,35,969,1004,76,2.8981637954711914,0.4413217306137085,2.5996720954338287e-39,0.0,0.27898651574986844,7.0370165445750095,1855189,1855190,1855191,9.165866e-318,9.16587e-318,9.165876e-318,2.599681904523079e-39,0.0,1855196,0,0.03813373415093673,0.004410718972151204,beta,0.534292623345493,0.20113798826936252,0.800366462580983,2.860612116022595e-19,0.0042695819582818885,1.03311341275039e-42,False
1,CG,1000063,9,376,385,36,0.8403540849685669,0.1404290497303009,1.0153808672497624e-41,-1.4757395258967641e+20,0.13083316481053078,5.473939891484285,16285016252571720782,16357073846609648718,16429131440647576654,-3.2418090381934916e+178,-2.1245519712704867e+183,-1.392346379891826e+188,1.0153808672497624e-41,-2.4178516392292583e+24,7246,3909091328,0.023343169026904635,0.0034517863509265674,beta,0.6078447269213774,0.40186666569141827,0.8370140470343785,5.595445868788473e-12,1.783007993359584e-05,2.477767990903293e-22,False
1,CG,1000064,32,991,1023,77,2.436800956726074,0.32737061381340027,3.923635700109488e-44,1988100096.0,0.26288048076124493,8.043828757325812,5687483379415515164,5687764854392225820,5688046329368936476,1.8772750063270443e+72,1.9877029478756934e+72,2.0981308894243424e+72,3.923635700109488e-44,2046820352.0,28,1324679168,0.0316467656717672,0.003292812433515159,beta,0.5228945522411169,0.2344423418693949,0.8020340481006571,1.033754260637861e-18,0.000421712221859757,1.901189181035805e-43,False
1,CG,1000076,5,350,355,33,0.5166667103767395,0.07867284119129181,0.0,6.848150743144089e-22,0.09373549650014243,5.893240870235717,2039842559152357376,2039843658663985152,2039844758175612928,2.5058206403606845e-172,2.5061365133772433e-172,2.506452386393802e-172,0.0,6.849055471939069e-22,0,474939648,0.01565656698111332,0.002205737944792716,beta,0.6180522867864646,0.47466076310172184,0.8586765510934288,2.2486581851449312e-11,6.967492400384059e-07,1.4680815100180079e-21,False
1,CG,1000077,40,1031,1071,77,2.790560007095337,0.326819509267807,0.0,2.5997407590585806e-39,0.3900216373311737,10.37185626464593,7968186536296448,7968190831263744,7968195126231040,3.936813593226203e-308,3.9368157152219937e-308,3.9368178372177847e-308,0.0,2.599750568147831e-39,0,1855245,0.036241039053186194,0.0029695620404000707,beta,0.4394279360728178,0.1404704526385242,0.8210747521650799,2.434713511736787e-13,0.09578178927323595,1.6294769508571836e-45,True
1,CG,1000083,9,368,377,35,0.846897542476654,0.14315736293792725,1.0097419586828951e-28,1.0155209970961949e-41,0.1341632233103025,5.410442328535459,31125929984000,31125946761216,31125963538432,1.53782775670926e-310,1.53782858561386e-310,1.53782941451847e-310,1.6543612251060553e-24,1.0155209970961949e-41,419430400,7247,0.024197072642190117,0.00360779181123904,beta,0.6361323268689262,0.3866778148993373,0.8084888714231041,9.976674110747699e-13,5.6955853118218755e-05,2.688682173885347e-20,False
1,CG,1000084,30,1106,1136,82,2.421719551086426,0.39237895607948303,2634022912.0,3.923635700109488e-44,0.18415130213643452,6.051255588150809,121586450432,121586515968,121586581504,6.00717852955e-313,6.00718176746e-313,6.00718500537e-313,2751463424.0,3.923635700109488e-44,1327824896,28,0.029533165257151533,0.003961208794700899,beta,0.5946133968459721,0.3127409173821576,0.7866878809300597,1.314030938653151e-25,2.1617417901957237e-07,1.6668380757580319e-44,False
1,CG,1000095,12,354,366,34,1.1876696348190308,0.20476002991199493,6.854354597738237e-22,0.0,0.20307635053744652,5.610489742128768,474950144,474950400,474950656,2.34656929e-315,2.346570556e-315,2.34657182e-315,6.855259326533217e-22,0.0,474951936,0,0.03493145984761855,0.00494766653791146,beta,0.6135427795947703,0.2713282195890999,0.7630356392744762,1.5280932567384e-11,0.013394041883175055,1.2787761130710739e-17,False
1,CG,1000096,19,1146,1165,81,1.3007349967956543,0.15613219141960144,2.5998080213848682e-39,0.0,0.1340301142146756,8.212358103318822,1855286,1855287,1855288,9.166346e-318,9.16635e-318,9.166355e-318,2.5998178304741185e-39,0.0,1855293,0,0.016058456750563634,0.001690554934120174,beta,0.5460720876304068,0.42514796564441715,0.8582757274884402,2.095702252812015e-21,3.8386662419708266e-13,2.9812469843908084e-52,False
1,CG,1000097,9,336,345,32,0.8663941621780396,0.16228707134723663,1.0155209970961949e-41,32.0,0.13217909854610363,4.7498149615733,4827858800541178959,4899916394579106895,4971973988617034831,1.5845632502878366e+29,1.0384593717086366e+34,6.80564733842972e+38,1.0155209970961949e-41,524288.0,7247,1241513984,0.027074817568063736,0.004478374434330025,beta,0.6093150101050618,0.39331047292654187,0.8303984704045713,9.589197313019659e-11,0.00010031322485301556,1.3638618752725083e-19,False
1,CG,1000098,18,1164,1182,83,1.2435907125473022,0.11851391196250916,3.923635700109488e-44,3456106496.0,0.1665571410341086,10.94983554857854,5714786452156448796,5715067927133159452,5715349402109870108,1.2721298866404437e+74,1.342803769231579e+74,1.4134776518227145e+74,3.923635700109488e-44,3573547008.0,28,1331036160,0.014983020633100027,0.0012180630080156263,beta,0.5047338706313869,0.3926143055389867,0.8572265877475064,8.608253397817133e-19,1.5424134727985448e-11,2.1109644623180726e-53,False
1,CG,1000099,13,376,389,37,1.3609849214553833,0.19816666841506958,0.0,6.860687699303096e-22,0.27999810703710454,7.332084728748005,2039949211780251648,2039950311291879424,2039951410803507200,2.5364603229668848e-172,2.5367761959834435e-172,2.5370920690000023e-172,0.0,6.861592428098076e-22,0,474964480,0.0367833762555509,0.0041140291103068,beta,0.5470706467266502,0.19912277690161942,0.8069698845936044,4.815367974032377e-10,0.10634206393488717,2.3598662176629973e-21,True
1,CG,1000100,17,1161,1178,83,1.1552475690841675,0.12544842064380646,0.0,2.59987668500962e-39,0.12930889724180825,9.16102744129598,7968603148124160,7968607443091456,7968611738058752,3.9370194268179264e-308,3.9370215488137174e-308,3.9370236708095083e-308,0.0,2.5998864940988704e-39,0,1855342,0.01391864541065262,0.001333767553270799,beta,0.5300670864796369,0.4401480999400662,0.8636523967197068,1.1092052372394492e-20,2.159983110074177e-14,3.3672468449974265e-54,False
1,CG,1000101,13,370,383,37,1.2664682865142822,0.1727249175310135,2.535301200456459e+30,1.0155209970961949e-41,0.2806264863720096,7.917904899156894,31127557373952,31127574151168,31127590928384,1.537908160456e-310,1.53790898936063e-310,1.53790981826523e-310,4.153837486827862e+34,1.0155209970961949e-41,2046820352,7247,0.03422887260849412,0.003593753774700508,beta,0.5622034529104907,0.19940732196030117,0.794967566773684,1.3904350004235899e-10,0.1054538137871038,9.790378806503863e-21,True
1,CG,1000102,30,1163,1193,82,1.983361005783081,0.25030434131622314,4261412864.0,3.923635700109488e-44,0.20435278631195258,8.244400833790634,121592807424,121592872960,121592938496,6.0074926067e-313,6.0074958446e-313,6.0074990825e-313,4462739456.0,3.923635700109488e-44,1334181888,28,0.02418732933881806,0.002497927598414547,beta,0.5501683525989463,0.30981890608141194,0.8072023597628567,5.526992243092574e-22,2.9131969394445697e-07,7.816524479300001e-47,False
1,CG,1000111,12,339,351,34,1.2297979593276978,0.17142805457115173,6.866891553897244e-22,0.0,0.29162735709009896,7.770941023234623,474974976,474975232,474975488,2.346691977e-315,2.34669324e-315,2.346694507e-315,6.867796282692224e-22,0.0,474976768,0,0.036170528215520525,0.003846836751027263,beta,0.5460133794698441,0.18932850901004863,0.8304418449439936,3.1378300665568187e-09,0.17464506560125578,8.605016960992248e-21,True
1,CG,1000112,1,139,140,15,0.1111111119389534,0.012345679104328156,2.5999439473359077e-39,0.0,1.0,1.0,1855383,1855384,1855385,9.166825e-318,9.16683e-318,9.166835e-318,2.599953756425158e-39,0.0,1855390,0,0.0074074074625968935,0.0008230452731838652,normal,0.5149710356690931,0.9131907548732645,0.9131907548732645,0.0007012067021655037,2.7293474734548697e-11,2.7293474734548697e-11,False
1,CG,1000131,13,317,330,33,1.3483388423919678,0.200788214802742,1.0155209970961949e-41,-6.938893903907228e-18,0.3108254250183443,7.296490112527773,11817445422220188751,11889503016258116687,11961560610296044623,-7.7451838297111e-121,-5.075883674639466e-116,-3.326531125011721e-111,1.0155209970961949e-41,-1.1368683772161603e-13,7247,2868903936,0.0408587527997566,0.004553024104723082,beta,0.5233601088203591,0.16871852005978594,0.8017957361325135,2.8180492583423036e-08,0.30447172117773963,7.481410799408139e-19,True
1,CG,1000132,18,1347,1365,85,1.1658735275268555,0.14359888434410095,3.923635700109488e-44,5872025600.0,0.10842717502016688,7.796641135660633,5742089524897382428,5742370999874093084,5742652474850803740,8.593944123082106e+75,9.046256971665373e+75,9.498569820248639e+75,3.923635700109488e-44,6106906624.0,28,1337393152,0.01371615914737477,0.0015191378273194211,beta,0.5448389718430906,0.4703614489808738,0.8728343783747974,2.4244467057832916e-22,9.265631383692171e-17,1.1333043122980064e-56,False
1,CG,1000134,11,300,311,31,1.2387425899505615,0.17574076354503632,0.0,6.873224655462103e-22,0.32433128490793445,7.792181309163151,2040055864408145920,2040056963919773696,2040058063431401472,2.567100005573085e-172,2.5674158785896438e-172,2.5677317516062025e-172,0.0,6.874129384257083e-22,0,474989312,0.039959438385501984,0.00420804351154699,beta,0.5294159132850971,0.16475541637065982,0.8265654648956358,5.6768298485262686e-08,0.3692658958524397,8.030244264138078e-19,True
1,CG,1000135,38,1372,1410,87,2.6146554946899414,0.3681078851222992,0.0,2.6000126109606597e-39,0.2301694653141129,7.428485192248127,7969019759951872,7969024054919168,7969028349886464,3.93722526040965e-308,3.937227382405441e-308,3.937229504401232e-308,0.0,2.60002242004991e-39,0,1855439,0.030053511433217717,0.00336660821300825,beta,0.5656566144888204,0.26156970999063944,0.7956985786118503,1.3242693227660582e-24,1.3515019795132659e-05,2.862020864868728e-48,False
1,CG,1000137,16,295,311,31,1.587276577949524,0.2736029326915741,-549755813888.0,1.0155209970961949e-41,0.33679471780713804,6.24090975856629,31129184763904,31129201541120,31129218318336,1.5379885642028e-310,1.5379893931074e-310,1.537990222012e-310,-9007199254740992.0,1.0155209970961949e-41,3674210304,7247,0.051202470256436254,0.006411015030679189,beta,0.5293033627941328,0.12644285365385388,0.7406730958893555,5.7189248982313264e-08,0.7045597004595076,3.3835728487996035e-15,True
1,CG,1000138,25,1400,1425,89,1.6571869850158691,0.24327881634235382,7482638336.0,3.923635700109488e-44,0.12233594460842977,6.447773022332309,121599164416,121599229952,121599295488,6.0078066838e-313,6.00780992173e-313,6.00781315964e-313,7717519360.0,3.923635700109488e-44,1340538880,28,0.018620078483324372,0.0024138848252251667,beta,0.5565136018391247,0.43894143075786596,0.8444653821558441,2.287076043301303e-24,2.5516453855068203e-15,1.4913028887019736e-55,False
1,CG,1000139,4,266,270,26,0.36993464827537537,0.03580588847398758,6.879428510056251e-22,0.0,0.14912095966996117,10.331500332480228,474999808,475000064,475000320,2.346814664e-315,2.34681593e-315,2.346817193e-315,6.8803332388512305e-22,0.0,475001600,0,0.014228255702899052,0.0012216945481985405,beta,0.5259236429520147,0.41135102382564137,0.8784313725490196,1.1339220583123506e-06,0.0003017971698723201,7.495566316790348e-18,False
1,CG,1000140,35,1392,1427,89,2.136512279510498,0.25401943922042847,2.6000798732869473e-39,0.0,0.2201353273219803,8.949970699938968,1855480,1855481,1855482,9.167304e-318,9.16731e-318,9.167314e-318,2.6000896823761975e-39,0.0,1855487,0,0.02400575594955616,0.0023037596233553355,beta,0.5053380821039478,0.30530953806876243,0.8327014888093478,3.631327538409566e-20,1.245038101611987e-07,4.997847088536542e-54,False
1,CG,1000154,7,288,295,31,0.7602564096450806,0.10889555513858795,1.0156611269426274e-41,1.504632769052528e-36,0.17049767353705783,6.781667165318099,360287970189646928,432345564227574864,504403158265502800,3.785766995739772e-270,2.481040258328017e-265,1.625974543697849e-260,1.0156611269426274e-41,2.465190328815662e-32,7248,201326592,0.024524400311131633,0.0030083574203116107,beta,0.6024591738974788,0.33934948291236366,0.8282230280838208,3.3725213013850346e-10,0.0015858206328326406,6.774422505215748e-19,False
1,CG,1000155,21,1292,1313,85,1.4579567909240723,0.20002129673957825,3.923635700109488e-44,9663676416.0,0.12163324028037228,6.969678030528114,5769392597638316060,5769674072615026716,5769955547591737372,5.789604461865839e+77,6.079084684959129e+77,6.36856490805242e+77,3.923635700109488e-44,10133438464.0,28,1343750144,0.01715243283440085,0.002083497509616601,beta,0.5868376906307389,0.4314776719596936,0.8342883842987759,7.508373194877831e-26,3.5963938839293026e-14,8.176495422497924e-52,False
1,CG,1000160,14,264,278,29,1.5622767210006714,0.3716970682144165,0.0,6.88576161162111e-22,0.21351383371187943,3.7498692817188233,2040162517036040192,2040163616547667968,2040164716059295744,2.607847624709166e-172,2.608479370742283e-172,2.609111116775401e-172,0.0,6.88666634041609e-22,0,475014144,0.05387161106898867,0.010269096582804765,beta,0.6238811542884491,0.22294038297563804,0.7072618367030414,3.138647012353141e-10,0.11194268200182184,5.023031628093043e-13,True
1,CG,1000161,19,1312,1331,86,1.0585380792617798,0.11980185657739639,0.0,2.6001485369116992e-39,0.10681447526697554,8.57123410222606,7969436371779584,7969440666746880,7969444961714176,3.9374310940013737e-308,3.9374332159971646e-308,3.9374353379929556e-308,0.0,2.6001583460009494e-39,0,1855536,0.012308582316997439,0.001256150041095605,beta,0.5423023266845558,0.47426245183369664,0.8591589448078734,2.1516334539500144e-22,3.1582420759906464e-17,1.4518279170798128e-55,False
1,CG,1000178,8,215,223,24,0.8900544047355652,0.16387297213077545,1.1920928955078125e-07,1.0156611269426274e-41,0.19567174457340217,5.080547152581394,31130812153856,31130828931072,31130845708288,1.53806896794956e-310,1.53806979685416e-310,1.53807062575877e-310,0.001953125,1.0156611269426274e-41,1006632960,7248,0.037085600197315216,0.005689772622734473,beta,0.6088326443646482,0.27857410693168877,0.7965092654968293,3.748376676517085e-08,0.04822699137091428,1.1903613403825732e-13,False
1,CG,1000179,3,1271,1274,85,0.26309525966644287,0.025171486660838127,12884901888.0,3.923635700109488e-44,1.0,1.0,121605521408,121605586944,121605652480,6.00812076096e-313,6.00812399886e-313,6.00812723677e-313,13354663936.0,3.923635700109488e-44,1346895872,28,0.0030952383490169748,0.0002899660014723092,normal,0.3039414514501586,0.9445453295963071,0.9445453295963071,3.02397994660411e-07,2.7062496287698926e-66,2.7062496287698926e-66,False
1,CG,1000191,9,230,239,25,1.0694444179534912,0.27719905972480774,6.891965466215257e-22,0.0,0.13885829988789963,3.107179959716593,475024640,475024896,475025152,2.34693735e-315,2.346938615e-315,2.34693988e-315,6.892870195010237e-22,0.0,475026432,0,0.04277777671813965,0.009643775216713854,beta,0.687072644569444,0.33455138745701607,0.7799338123003331,1.1224986800346842e-10,0.007423650118445256,1.2360438194246112e-13,False
1,CG,1000192,11,1153,1164,80,0.7644173502922058,0.08456867933273315,2.6002157992379868e-39,0.0,1.0,1.0,1855577,1855578,1855579,9.167783e-318,9.16779e-318,9.167793e-318,2.600225608327237e-39,0.0,1855584,0,0.009555216878652573,0.0009780317185428633,normal,0.5227968082593353,0.8798765192300314,0.8798765192300314,2.0372961484011517e-19,3.201155849196268e-54,3.201155849196268e-54,False
